GVP_Index,GVP_ID,GVP_Name,lat,lon,Waste_Tonnes,Assigned_SCTP_ID,SCTP_ID,SCTP_Name,geometry
1402,1401,[4702] - seven tombs road,17.4143803,78.4359272,1.66,16,16,Jalagam Vengal Rao Park,POINT (78.4359272 17.4143803)
1403,1402,[4707] - Toli Chowki Dosa Factory,17.4296601,78.4366273,1.13,16,16,Jalagam Vengal Rao Park,POINT (78.4366273 17.4296601)
1404,1403,[4726] - Kothacheruvu,17.4285095,78.4248039,1.0,16,16,Jalagam Vengal Rao Park,POINT (78.4248039 17.4285095)
1405,1404,PARAMOUNT GATE NO 3,17.41484,78.406297,1.43,11,11,Jubilee Hills Road No 51,POINT (78.406297 17.41484)
1406,1405,[1329] - Cancer Hospital,17.4257944,78.4259902,1.06,16,16,Jalagam Vengal Rao Park,POINT (78.4259902 17.4257944)
1407,1406,[1406] - STUDY CIRCLE,17.4207151,78.4293287,1.56,16,16,Jalagam Vengal Rao Park,POINT (78.4293287 17.4207151)
1408,1407,[1443]-Grave Yard Gate,17.4186849,78.4460947,0.9,16,16,Jalagam Vengal Rao Park,POINT (78.4460947 17.4186849)
1409,1408,[1447] - KANAKAMMA GALLI,17.3994796,78.4128397,1.3,11,11,Jubilee Hills Road No 51,POINT (78.4128397 17.3994796)
1410,1409,[1456]-Devara Konda Basthi Community Hall,17.428855,78.4385492,0.46,16,16,Jalagam Vengal Rao Park,POINT (78.4385492 17.428855)
1411,1410,[1466]-Sumanjali Building,17.4240539,78.4413104,0.3,16,16,Jalagam Vengal Rao Park,POINT (78.4413104 17.4240539)
1412,1411,[2291] - PRATAP NAGAR,17.4268636,78.4299077,1.4,16,16,Jalagam Vengal Rao Park,POINT (78.4299077 17.4268636)
1413,1412,[2297] - TADAVA HIGH SCHOOL,17.4399317,78.41455,0.9,11,11,Jubilee Hills Road No 51,POINT (78.41455 17.4399317)
1414,1413,[304] - Banjarhills Road No 3,17.4219842,78.4360212,0.3,16,16,Jalagam Vengal Rao Park,POINT (78.4360212 17.4219842)
1415,1414,[310] - Asha Hospital,17.4216127,78.4333153,1.16,16,16,Jalagam Vengal Rao Park,POINT (78.4333153 17.4216127)
1416,1415,[310] - TV9 Back Side Road No 3,17.4274819,78.4328608,1.43,16,16,Jalagam Vengal Rao Park,POINT (78.4328608 17.4274819)
1417,1416,[3742] - KABAB GALLI,17.4173064,78.43701,0.9,16,16,Jalagam Vengal Rao Park,POINT (78.43701 17.4173064)
1418,1417,[4766] - BSNL C18,17.3996391,78.4128728,0.56,11,11,Jubilee Hills Road No 51,POINT (78.4128728 17.3996391)
1419,1418,[709] - Rd No 14 l,17.4123134,78.4103151,0.23,11,11,Jubilee Hills Road No 51,POINT (78.4103151 17.4123134)
1420,1419,[710] - Rd No 14 ll,17.4221711,78.4314224,0.9,16,16,Jalagam Vengal Rao Park,POINT (78.4314224 17.4221711)
1421,1420,[748] - Madam Dabba,17.4165664,78.4319468,0.16,16,16,Jalagam Vengal Rao Park,POINT (78.4319468 17.4165664)
1422,1421,[752] - Uday nagar,17.4158268,78.4109614,1.46,11,11,Jubilee Hills Road No 51,POINT (78.4109614 17.4158268)
1423,1422,Saraswati School,17.4289514,78.4280866,1.16,16,16,Jalagam Vengal Rao Park,POINT (78.4280866 17.4289514)
1424,1423,[1443] - Grave yard back gate,17.4189,78.446,0.2,16,16,Jalagam Vengal Rao Park,POINT (78.446 17.4189)
1425,1424,[1323] - Rd No 3,17.4219,78.436,0.13,16,16,Jalagam Vengal Rao Park,POINT (78.436 17.4219)
1426,1425,[1456] - BASTHI COMMUNITY HALL,17.4324,78.465,0.33,12,12,Peoples Plaza,POINT (78.465 17.4324)
1427,1426,[1466] - Suman Jalli Trendset Apartmnts,17.489,78.45134,0.2,13,13,Sanath Nagar,POINT (78.45134 17.489)
1428,1427,[1570] - LAMBADI BASTHI,17.496,78.4423,0.4,13,13,Sanath Nagar,POINT (78.4423 17.496)
1429,1428,[2915] - Banjarhills Rd 11,17.4968,78.4318,0.7,13,13,Sanath Nagar,POINT (78.4318 17.4968)
1430,1429,[2913] - Aditya Nagar - 94,17.397,78.3891,1.43,11,11,Jubilee Hills Road No 51,POINT (78.3891 17.397)
1431,1430,[4692] - OU Colony Nala,17.3869,78.3921,0.4,11,11,Jubilee Hills Road No 51,POINT (78.3921 17.3869)
1432,1431,[4693] - Vinoba Nagar Pess-1,17.3913,78.3861,0.56,11,11,Jubilee Hills Road No 51,POINT (78.3861 17.3913)
1433,1432,[4694] - Shaikpet Saibaba Kaman,17.3809,78.3834,1.53,11,11,Jubilee Hills Road No 51,POINT (78.3834 17.3809)
1434,1433,[4695] - Shaikpet Saibaba Tempul,17.4123,78.4143,1.43,11,11,Jubilee Hills Road No 51,POINT (78.4143 17.4123)
1435,1434,[4698] - Shaikpet Naraing Road -2,17.4018,78.3992,0.66,11,11,Jubilee Hills Road No 51,POINT (78.3992 17.4018)
1436,1435,[4699] - Vinayaka Nagar Bus Stop,17.4189,78.4241,0.16,16,16,Jalagam Vengal Rao Park,POINT (78.4241 17.4189)
1437,1436,[4700] - Laxman Nagar -1,17.3816,78.3621,0.66,11,11,Jubilee Hills Road No 51,POINT (78.3621 17.3816)
1438,1437,[4701] - Ramalayam,17.3917,78.3624,1.66,11,11,Jubilee Hills Road No 51,POINT (78.3624 17.3917)
1439,1438,[4702] - SEVEN TOMBS RD,17.4143,78.3621,1.1,11,11,Jubilee Hills Road No 51,POINT (78.3621 17.4143)
1440,1439,[4703] - Seven Thoms Medical Shop,17.4241,78.3624,1.63,11,11,Jubilee Hills Road No 51,POINT (78.3624 17.4241)
1441,1440,[4704] - Adhithya Park -1,17.4418,78.3961,1.06,11,11,Jubilee Hills Road No 51,POINT (78.3961 17.4418)
1442,1441,[4705] - Adhithya Park -2,17.3969,78.3816,1.33,11,11,Jubilee Hills Road No 51,POINT (78.3816 17.3969)
1443,1442,[4706] - Adhithya Park -3,17.4146,78.4142,1.16,11,11,Jubilee Hills Road No 51,POINT (78.4142 17.4146)
1444,1443,          OPPOSITE VIJAYASHANTHI MLA COLONY,17.40807678,78.42274331,0.16,16,16,Jalagam Vengal Rao Park,POINT (78.42274331 17.40807678)
1445,1444,        VIJAYASHANTHI MLA COLONY LINE NO 6,17.408044,78.422642,0.9,16,16,Jalagam Vengal Rao Park,POINT (78.422642 17.408044)
1446,1445,TRANSFORMER POINT ,17.406346,78.429584,1.03,14,14,Chacha Nehuru Park,POINT (78.429584 17.406346)
1447,1446,OPPOSITE SURESH REDDY   ,17.406613,78.431337,1.43,14,14,Chacha Nehuru Park,POINT (78.431337 17.406613)
1448,1447,OPPOSITE CENTRAL BANK,17.409667,78.423732,0.86,16,16,Jalagam Vengal Rao Park,POINT (78.423732 17.409667)
1449,1448,V6 MAIN ROAD LINE MLA COLONY ,17.41181,78.423121,1.0,16,16,Jalagam Vengal Rao Park,POINT (78.423121 17.41181)
1450,1449,[2331] - Club House,17.4084093,78.4486558,0.63,14,14,Chacha Nehuru Park,POINT (78.4486558 17.4084093)
1451,1450,[2332] - Andhra Jyothi,17.4076853,78.4088138,0.3,11,11,Jubilee Hills Road No 51,POINT (78.4088138 17.4076853)
1452,1451,[2340] - MARWADI GALLI,17.4281423,78.431234,1.23,16,16,Jalagam Vengal Rao Park,POINT (78.431234 17.4281423)
1453,1452,[2355] - CHECK POST,17.4346938,78.4135885,1.2,11,11,Jubilee Hills Road No 51,POINT (78.4135885 17.4346938)
1454,1453,[2360] - CHUTNEY,17.4292212,78.4211532,0.73,11,11,Jubilee Hills Road No 51,POINT (78.4211532 17.4292212)
1455,1454,[2373] - JUBILEE HILLS ROAD NO 66,17.4239991,78.4116186,0.7,11,11,Jubilee Hills Road No 51,POINT (78.4116186 17.4239991)
1456,1455,[2381] - RD NUMBER 36,17.413708,78.4111104,1.56,11,11,Jubilee Hills Road No 51,POINT (78.4111104 17.413708)
1457,1456,[2384] - GAYATRI HILLS Rd 22,17.4352463,78.4155188,1.1,11,11,Jubilee Hills Road No 51,POINT (78.4155188 17.4352463)
1458,1457,[2686] - INDRA NAGAR 1,17.4242132,78.4408087,1.66,16,16,Jalagam Vengal Rao Park,POINT (78.4408087 17.4242132)
1459,1458,[2719] - KAMALAPURI COLONY,17.4265502,78.4294374,0.56,16,16,Jalagam Vengal Rao Park,POINT (78.4294374 17.4265502)
1460,1459,[4723] - free bojanam rd no 52,17.4279451,78.4071318,0.7,11,11,Jubilee Hills Road No 51,POINT (78.4071318 17.4279451)
1461,1460,[4724] - Lorry Parking Open Plot Road No 51,17.4006711,78.4112339,1.6,11,11,Jubilee Hills Road No 51,POINT (78.4112339 17.4006711)
1462,1461,[880] - DARGA 2,17.417495,78.4471267,1.06,16,16,Jalagam Vengal Rao Park,POINT (78.4471267 17.417495)
1463,1462,2334 - PRASHASHAN NAGAR (CS  MADAM),17.4211571,78.4014778,1.43,11,11,Jubilee Hills Road No 51,POINT (78.4014778 17.4211571)
1464,1463,1549 - ROAD NO 10 C BUS STOP ,17.4320351,78.4183467,0.23,11,11,Jubilee Hills Road No 51,POINT (78.4183467 17.4320351)
1465,1464,2381 - ROAD NO 10 C WAY TO ONLINE ,17.42985,78.418729,0.4,11,11,Jubilee Hills Road No 51,POINT (78.418729 17.42985)
1466,1465,2382 - BUTTERFLY PARK ,17.4399152,78.4085041,0.86,11,11,Jubilee Hills Road No 51,POINT (78.4085041 17.4399152)
1467,1466,AZIZ BHAGH PETREL BACK SIDE ,17.402849,78.400858,0.4,11,11,Jubilee Hills Road No 51,POINT (78.400858 17.402849)
1468,1467,ARVIND NAGAR KAMAN,17.401755,78.401618,0.4,11,11,Jubilee Hills Road No 51,POINT (78.401618 17.401755)
1469,1468,[1332] - Near MLC KAVITHA Residence,17.4188842,78.433835,1.43,16,16,Jalagam Vengal Rao Park,POINT (78.433835 17.4188842)
1470,1469,[1437]J.Gadda,17.4180662,78.4437543,1.46,16,16,Jalagam Vengal Rao Park,POINT (78.4437543 17.4180662)
1471,1470,[1443]Lamakhan,17.4377688,78.4063385,1.1,11,11,Jubilee Hills Road No 51,POINT (78.4063385 17.4377688)
1472,1471,[1464] - Delhi Public School,17.420898,78.4431482,0.7,16,16,Jalagam Vengal Rao Park,POINT (78.4431482 17.420898)
1473,1472,[1472] - SANAGALLI,17.3991637,78.4136596,1.3,11,11,Jubilee Hills Road No 51,POINT (78.4136596 17.3991637)
1474,1473,[1475] - Coconut Point,17.4254712,78.4334498,1.56,16,16,Jalagam Vengal Rao Park,POINT (78.4334498 17.4254712)
1475,1474,[1479] - Taj Krishna Opp,17.406304,78.4026202,0.73,11,11,Jubilee Hills Road No 51,POINT (78.4026202 17.406304)
1476,1475,333-Nandinagar Bus Stop,17.428809,78.4384677,0.16,16,16,Jalagam Vengal Rao Park,POINT (78.4384677 17.428809)
1477,1476,[1492] - L v Prasad Opp,17.4275161,78.4329689,0.66,16,16,Jalagam Vengal Rao Park,POINT (78.4329689 17.4275161)
1478,1477,Containers,17.4167251,78.4430894,0.53,16,16,Jalagam Vengal Rao Park,POINT (78.4430894 17.4167251)
1479,1478,[4750] - INDIAN BLOSAM SCHOOL BACK SIDE,17.4258238,78.426066,0.66,16,16,Jalagam Vengal Rao Park,POINT (78.426066 17.4258238)
1480,1479,UdayNagar,17.417901,78.436017,0.53,16,16,Jalagam Vengal Rao Park,POINT (78.436017 17.417901)
1481,1480,Saraswati School,17.41844219,78.43749872,1.03,16,16,Jalagam Vengal Rao Park,POINT (78.43749872 17.41844219)
1482,1481,Nandinagar Bus Stop,17.419671,78.430846,1.66,16,16,Jalagam Vengal Rao Park,POINT (78.430846 17.419671)
1483,1482,Gayatri Hills,17.43495171,78.41561078,0.7,11,11,Jubilee Hills Road No 51,POINT (78.41561078 17.43495171)
1484,1483,FILM NAGAR LABOUR ADDA,17.412082,78.41106,0.8,11,11,Jubilee Hills Road No 51,POINT (78.41106 17.412082)
1485,1484,DARGA 2,17.41293393,78.41638087,1.13,11,11,Jubilee Hills Road No 51,POINT (78.41638087 17.41293393)
1486,1485,DARGA 1,17.412417,78.414125,0.66,11,11,Jubilee Hills Road No 51,POINT (78.414125 17.412417)
1487,1486,ABN OFFICE,17.41254003,78.41222904,0.03,11,11,Jubilee Hills Road No 51,POINT (78.41222904 17.41254003)
1488,1487,FILM NAGAR DIVASANIDANAM,17.41562295,78.41121429,0.3,11,11,Jubilee Hills Road No 51,POINT (78.41121429 17.41562295)
1489,1488,DARGAH PARK,17.41874121,78.40005829,0.7,11,11,Jubilee Hills Road No 51,POINT (78.40005829 17.41874121)
1490,1489,Madam Dabba,17.4165664,78.4319468,0.6,16,16,Jalagam Vengal Rao Park,POINT (78.4319468 17.4165664)
1491,1490,Rd No 14 ll,17.42213498,78.4318202,1.0,16,16,Jalagam Vengal Rao Park,POINT (78.4318202 17.42213498)
1492,1491,Rd No 14 l,17.42227725,78.43112401,0.36,16,16,Jalagam Vengal Rao Park,POINT (78.43112401 17.42227725)
1493,1492,Ananad Banajara,17.41205289,78.43737837,0.8,16,16,Jalagam Vengal Rao Park,POINT (78.43737837 17.41205289)
1494,1493,Musthafa Masjid l,17.413655,78.435941,0.3,16,16,Jalagam Vengal Rao Park,POINT (78.435941 17.413655)
1495,1494,Jaffar khan colony gym,17.41440606,78.43869762,0.83,16,16,Jalagam Vengal Rao Park,POINT (78.43869762 17.41440606)
1496,1495,jaffar khan colony park,17.41400944,78.43947769,0.76,16,16,Jalagam Vengal Rao Park,POINT (78.43947769 17.41400944)
1497,1496,Banjarhills Rd 11,17.413764,78.442617,1.36,16,16,Jalagam Vengal Rao Park,POINT (78.442617 17.413764)
1498,1497,Kothacheruvu-3,17.40972364,78.40664424,0.56,11,11,Jubilee Hills Road No 51,POINT (78.40664424 17.40972364)
1499,1498,IAS COLONY,17.40438102,78.41725681,0.06,11,11,Jubilee Hills Road No 51,POINT (78.41725681 17.40438102)
1500,1499,SABJA COLONY,17.40763578,78.40888907,0.6,11,11,Jubilee Hills Road No 51,POINT (78.40888907 17.40763578)
1501,1500,paramount colony gate 4,17.40379525,78.41550253,1.26,11,11,Jubilee Hills Road No 51,POINT (78.41550253 17.40379525)
1502,1501,ADITYA NAGAR,17.39971838,78.40902268,0.1,11,11,Jubilee Hills Road No 51,POINT (78.40902268 17.39971838)
1503,1502,NARSING MAIN ROAD,17.40160518,78.39854741,1.26,11,11,Jubilee Hills Road No 51,POINT (78.39854741 17.40160518)
1504,1503,OU COLONY,17.40888949,78.39499587,0.8,11,11,Jubilee Hills Road No 51,POINT (78.39499587 17.40888949)
1505,1504,Sai baba Temple,17.40554823,78.39639423,1.26,11,11,Jubilee Hills Road No 51,POINT (78.39639423 17.40554823)
1506,1505,Minister Quarters-2,17.41015692,78.44021577,1.23,14,14,Chacha Nehuru Park,POINT (78.44021577 17.41015692)
1507,1506,Minister Quarters-1,17.40939921,78.43826808,1.06,14,14,Chacha Nehuru Park,POINT (78.43826808 17.40939921)
1508,1507,KAMALAPURI COLONY,17.427816,78.429244,0.86,16,16,Jalagam Vengal Rao Park,POINT (78.429244 17.427816)
1509,1508,INDRA NAGAR 1,17.42692754,78.42494345,0.26,16,16,Jalagam Vengal Rao Park,POINT (78.42494345 17.42692754)
1510,1509,ANNAPURNA Studios,17.428499,78.424614,0.53,16,16,Jalagam Vengal Rao Park,POINT (78.424614 17.428499)
1511,1510,GAYATRI HILLS Rd 22,17.43615377,78.41267782,0.1,11,11,Jubilee Hills Road No 51,POINT (78.41267782 17.43615377)
1512,1511,RD NUMBER 36,17.4349873,78.4010089,0.53,11,11,Jubilee Hills Road No 51,POINT (78.4010089 17.4349873)
1513,1512,DAIMOND HOUSE,17.43533661,78.41125781,0.93,11,11,Jubilee Hills Road No 51,POINT (78.41125781 17.43533661)
1514,1513,JUBILEE HILLS ROAD NO 66,17.42459886,78.41340499,1.43,11,11,Jubilee Hills Road No 51,POINT (78.41340499 17.42459886)
1515,1514,PEDDAMMA GUDE BACK SIDE,17.431945,78.40528,1.5,11,11,Jubilee Hills Road No 51,POINT (78.40528 17.431945)
1516,1515,CHUTNEY,17.429018,78.409228,1.6,11,11,Jubilee Hills Road No 51,POINT (78.409228 17.429018)
1517,1516,CHECK POST,17.426694,78.413448,1.16,11,11,Jubilee Hills Road No 51,POINT (78.413448 17.426694)
1518,1517,DANAM NAGENDER ROAD,17.41438,78.407862,0.1,11,11,Jubilee Hills Road No 51,POINT (78.407862 17.41438)
1519,1518,MARWADI GALLI,17.414525,78.40561,0.86,11,11,Jubilee Hills Road No 51,POINT (78.40561 17.414525)
1520,1519,Film Nagar 5,17.41253817,78.40630408,0.9,11,11,Jubilee Hills Road No 51,POINT (78.40630408 17.41253817)
1521,1520,Andhra Jyothi,17.421927,78.401964,0.36,11,11,Jubilee Hills Road No 51,POINT (78.401964 17.421927)
1522,1521,Club House,17.42183266,78.39985302,0.66,11,11,Jubilee Hills Road No 51,POINT (78.39985302 17.42183266)
1523,1522,TADAVA HIGH SCHOOL,17.42818886,78.45041137,0.83,16,16,Jalagam Vengal Rao Park,POINT (78.45041137 17.42818886)
1524,1523,PRATAP NAGAR,17.42970963,78.44905768,1.53,16,16,Jalagam Vengal Rao Park,POINT (78.44905768 17.42970963)
1525,1524,ACB OFFICE,17.410938,78.428125,1.6,16,16,Jalagam Vengal Rao Park,POINT (78.428125 17.410938)
1526,1525,SRI RAM NAGAR BASTHI,17.40872161,78.44643395,0.33,14,14,Chacha Nehuru Park,POINT (78.44643395 17.40872161)
1527,1526,WHITE HOUSE,17.410797,78.445858,0.13,14,14,Chacha Nehuru Park,POINT (78.445858 17.410797)
1528,1527,NBT NAGAR,17.40912824,78.43428188,1.63,14,14,Chacha Nehuru Park,POINT (78.43428188 17.40912824)
1529,1528,APPOLO SHOP OPP,17.438468,78.413894,1.23,11,11,Jubilee Hills Road No 51,POINT (78.413894 17.438468)
1530,1529,TRANSFER POINT,17.422473,78.406592,1.16,11,11,Jubilee Hills Road No 51,POINT (78.406592 17.422473)
1531,1530,Guru Bramha nagar,17.42555195,78.40343669,1.23,11,11,Jubilee Hills Road No 51,POINT (78.40343669 17.42555195)
1532,1531,BANK OF BARODA,17.429542,78.413762,0.66,11,11,Jubilee Hills Road No 51,POINT (78.413762 17.429542)
1533,1532,PARUCHURI HOUSE,17.41428948,78.40947768,1.23,11,11,Jubilee Hills Road No 51,POINT (78.40947768 17.41428948)
1534,1533,BSNL C18,17.419195,78.434758,1.56,16,16,Jalagam Vengal Rao Park,POINT (78.434758 17.419195)
1535,1534,Arora Colony,17.427419,78.436629,1.03,16,16,Jalagam Vengal Rao Park,POINT (78.436629 17.427419)
1536,1535,Saraswathi  School,17.428757,78.428628,1.36,16,16,Jalagam Vengal Rao Park,POINT (78.428628 17.428757)
1537,1536,Kothacheruvu,17.41029487,78.40602743,0.56,11,11,Jubilee Hills Road No 51,POINT (78.40602743 17.41029487)
1538,1537,ABN 2,17.41212373,78.41224198,1.26,11,11,Jubilee Hills Road No 51,POINT (78.41224198 17.41212373)
1539,1538,Lorry Parking Open Plot Road No 51,17.428153,78.403561,0.16,11,11,Jubilee Hills Road No 51,POINT (78.403561 17.428153)
1540,1539,free bojanam rd no 52,17.426233,78.406199,0.1,11,11,Jubilee Hills Road No 51,POINT (78.406199 17.426233)
1541,1540,Film nagar 6,17.412613,78.404211,1.53,11,11,Jubilee Hills Road No 51,POINT (78.404211 17.412613)
1542,1541,TDP BACKSIDE GALLI,17.42560631,78.42540125,0.3,16,16,Jalagam Vengal Rao Park,POINT (78.42540125 17.42560631)
1543,1542,Toli Chowki Dosa Factory,17.39919092,78.41515404,0.63,11,11,Jubilee Hills Road No 51,POINT (78.41515404 17.39919092)
1544,1543,seven tombs road,17.397497,78.403162,1.6,11,11,Jubilee Hills Road No 51,POINT (78.403162 17.397497)
1545,1544,Shaikpet Errakunta,17.405236,78.399896,0.16,11,11,Jubilee Hills Road No 51,POINT (78.399896 17.405236)
1546,1545,MLA COLONY 2,17.407834,78.423245,1.6,14,14,Chacha Nehuru Park,POINT (78.423245 17.407834)
1547,1546,MLA COLONY 1,17.409706,78.423709,0.3,16,16,Jalagam Vengal Rao Park,POINT (78.423709 17.409706)
1548,1547,KABAB GALLI,17.41719552,78.43718118,0.36,16,16,Jalagam Vengal Rao Park,POINT (78.43718118 17.41719552)
1549,1548,TV9 Back Side Road No 3,17.42466169,78.43817889,1.2,16,16,Jalagam Vengal Rao Park,POINT (78.43817889 17.42466169)
1550,1549,Asha Hospital,17.42186569,78.43308495,0.4,16,16,Jalagam Vengal Rao Park,POINT (78.43308495 17.42186569)
1551,1550,Banjarhills Road No 3,17.424027,78.435931,1.26,16,16,Jalagam Vengal Rao Park,POINT (78.435931 17.424027)
1552,1551,JUBILEE HILLS POST OFFICE,17.428288,78.415352,1.56,11,11,Jubilee Hills Road No 51,POINT (78.415352 17.428288)
1553,1552,Film nagar substation,17.41127055,78.40803402,0.16,11,11,Jubilee Hills Road No 51,POINT (78.40803402 17.41127055)
1554,1553,METRO STATION,17.429708,78.422493,0.93,11,11,Jubilee Hills Road No 51,POINT (78.422493 17.429708)
1555,1554,INDRA NAGAR,17.42954734,78.42487033,0.86,16,16,Jalagam Vengal Rao Park,POINT (78.42487033 17.42954734)
1556,1555,Durga Bhavani Nagar,17.429202,78.421818,0.9,11,11,Jubilee Hills Road No 51,POINT (78.421818 17.429202)
1557,1556,MP/MLA COLONY 2,17.441931,78.414259,1.1,11,11,Jubilee Hills Road No 51,POINT (78.414259 17.441931)
1558,1557,MP/MLA COLONY 1,17.441351,78.411955,0.4,11,11,Jubilee Hills Road No 51,POINT (78.411955 17.441351)
1559,1558,Taj Krishna Opp,17.416175,78.448338,0.9,16,16,Jalagam Vengal Rao Park,POINT (78.448338 17.416175)
1560,1559,Coconut Point,17.416286,78.442766,0.46,16,16,Jalagam Vengal Rao Park,POINT (78.442766 17.416286)
1561,1560,SANAGALLI,17.417211,78.445217,1.03,16,16,Jalagam Vengal Rao Park,POINT (78.445217 17.417211)
1562,1561,Sumanjali Building,17.424102,78.44139,0.93,16,16,Jalagam Vengal Rao Park,POINT (78.44139 17.424102)
1563,1562,Delhi Public School,17.420898,78.4431482,1.33,16,16,Jalagam Vengal Rao Park,POINT (78.4431482 17.420898)
1564,1563,Devara Konda Basthi Community Hall,17.42468986,78.4444843,0.63,16,16,Jalagam Vengal Rao Park,POINT (78.4444843 17.42468986)
1565,1564,KANAKAMMA GALLI,17.42525754,78.44290891,0.7,16,16,Jalagam Vengal Rao Park,POINT (78.44290891 17.42525754)
1566,1565,amakhan,17.4220069,78.44845042,0.13,16,16,Jalagam Vengal Rao Park,POINT (78.44845042 17.4220069)
1567,1566,Grave Yard Gate,17.42422778,78.44460828,0.8,16,16,Jalagam Vengal Rao Park,POINT (78.44460828 17.42422778)
1568,1567,.Gadda,17.419113,78.444082,1.36,16,16,Jalagam Vengal Rao Park,POINT (78.444082 17.419113)
1569,1568,Sri Niketan Colony,17.428043,78.438083,1.63,16,16,Jalagam Vengal Rao Park,POINT (78.438083 17.428043)
1570,1569,STUDY CIRCLE,17.42053,78.429381,1.1,16,16,Jalagam Vengal Rao Park,POINT (78.429381 17.42053)
1571,1570,Transformer point,17.43642514,78.41475148,1.43,11,11,Jubilee Hills Road No 51,POINT (78.41475148 17.43642514)
1572,1571,Reliance Point,17.40444558,78.40769059,0.7,11,11,Jubilee Hills Road No 51,POINT (78.40769059 17.40444558)
1573,1572,Nalla Point,17.407127,78.403832,0.23,11,11,Jubilee Hills Road No 51,POINT (78.403832 17.407127)
1574,1573,Paramount Gate No 2,17.40640439,78.4126847,1.63,11,11,Jubilee Hills Road No 51,POINT (78.4126847 17.40640439)
1575,1574,Kothachervu-1,17.41099777,78.40423489,1.16,11,11,Jubilee Hills Road No 51,POINT (78.40423489 17.41099777)
1576,1575,Kothacheruvu-2,17.4107874,78.40508801,1.43,11,11,Jubilee Hills Road No 51,POINT (78.40508801 17.4107874)
1577,1576,Brindavan Colony,17.40548719,78.41094523,1.56,11,11,Jubilee Hills Road No 51,POINT (78.41094523 17.40548719)
1578,1577,Near MLC KAVITHA Residence,17.42089012,78.43399738,0.76,16,16,Jalagam Vengal Rao Park,POINT (78.43399738 17.42089012)
1579,1578,Cancer Hospital,17.4173,78.431927,0.36,16,16,Jalagam Vengal Rao Park,POINT (78.431927 17.4173)
1580,1579,JAI PAL REDDY HOUSE,17.43386618,78.41638665,0.86,11,11,Jubilee Hills Road No 51,POINT (78.41638665 17.43386618)
1581,1580,Round  Table School,17.41119029,78.40945696,1.43,11,11,Jubilee Hills Road No 51,POINT (78.40945696 17.41119029)
